app,urls_count,B_count,NB_count,ads,malware,spyware,phishing,spam,tracking,scams,suspicious
app.bloodpressuremonitor.bpmonitor,104,23,81,16,0,0,0,0,1,0,6
app.bluechip.track,389,7,382,1,0,0,0,0,0,0,6
app.bobigeander.settings_mobile_config_ios,29,14,15,10,0,0,0,0,1,0,3
app.boomerang.alfaromeogiulia,89,22,67,17,0,0,0,0,1,0,4
app.boomerang.audirs6,84,22,62,17,0,0,0,0,1,0,4
app.boomerang.bmwadventure,90,22,68,17,0,0,0,0,1,0,4
app.boomerang.bmwe46,50,6,44,2,0,0,0,0,0,0,4
app.boomerang.bmwz4,77,22,55,17,0,0,0,0,1,0,4
app.boomerang.daciaduster,89,22,67,17,0,0,0,0,1,0,4
app.boomerang.fordraptor,82,22,60,17,0,0,0,0,1,0,4
app.boomerang.lexuslx,82,22,60,17,0,0,0,0,1,0,4
app.boomerang.mercedesc63amg,77,22,55,17,0,0,0,0,1,0,4
app.boomerang.nissansilvia,82,22,60,17,0,0,0,0,1,0,4
app.boomerang.seatleon,55,6,49,2,0,0,0,0,0,0,4
app.boomerang.toyotayaris,97,22,75,17,0,0,0,0,1,0,4
app.bravostudio.A01FPCX65N0KGXR202985ZFASNX_versie2,1119,12,1107,6,0,0,1,0,0,0,5
app.breathingin.heartcoherence.free,37,16,21,12,0,0,0,0,1,0,3
app.breezometer,101,17,84,14,0,0,0,0,1,0,2
app.browny.wifiroutersettings,28,15,13,11,0,0,0,0,1,0,3
app.bsd.screenmirror.cast.tips,54,14,40,10,0,0,0,0,1,0,3
app.cableplus.com,9,3,6,0,0,0,0,0,0,0,3
app.californiaxxxtreme.com,44,6,38,3,0,0,0,0,0,0,3
app.calio.mobile,111,11,100,8,0,0,0,0,0,0,3
app.candash.cluster,8,3,5,0,0,0,0,0,0,0,3
app.carebnb,48,13,35,3,0,0,0,0,0,0,10
app.caredirect.caredirect,168,13,155,5,0,0,0,0,0,0,8
app.carefall.mobileapp,293,37,256,19,0,0,0,0,1,0,17
app.cast.tv.all,787,22,765,15,0,0,1,0,1,0,5
app.casttotv.screenmirroring,78,53,25,49,0,0,0,0,1,0,3
app.casttotvapp.screenmirroring.foralltv,61,19,42,15,0,0,0,0,1,0,3
app.chaingr.mobile.start,22,2,20,0,0,0,0,0,0,0,2
app.clean.track,381,7,374,1,0,0,0,0,0,0,6
app.cloudjet.fpro.plus,408,15,393,9,0,0,0,0,0,0,6
app.club.universaltvremote,82,24,58,11,0,0,0,0,1,0,12
app.com.ACT,274,16,258,3,0,0,0,0,0,0,13
app.com.arresto.Arresto_Connect,261,16,245,3,0,0,0,0,0,0,13
app.com.automobility.mycar.control2.ltx,58,8,50,4,0,0,0,0,0,0,4
app.com.i4t,257,16,241,3,0,0,0,0,0,0,13
app.com.lepv.natongtest,63,3,60,0,1,0,0,0,0,0,2
app.com.lepv.suryakamal,46,2,44,0,0,0,0,0,0,0,2
app.com.touchbills,415,29,386,20,0,0,1,0,1,0,7
app.compel.track,348,8,340,2,0,0,0,0,0,0,6
app.comtustec.ezztank,79,5,74,2,0,0,0,0,0,0,3
app.corner.otgusbdriver,74,17,57,13,0,0,0,0,1,0,3
app.corner.wifiroutersetting,92,43,49,39,0,0,0,0,1,0,3
app.curatess.production.otp,132,14,118,8,0,0,0,0,0,0,6
app.curbstar,56,4,52,0,0,0,0,0,0,0,4
app.cybrook.trackview,371,49,322,26,15,0,0,0,1,0,7
app.cycleai.routeplanner,38,5,33,3,0,0,0,0,0,0,2
app.dailyfactory.waterwatch,542,120,422,102,0,0,0,0,3,0,15
app.dashmeshsmartgps.track,91,9,82,4,0,0,0,0,0,0,5
app.dctrack,394,7,387,1,0,0,0,0,0,0,6
app.desi.gps,422,11,411,5,0,0,0,0,0,0,6
app.detasad.com.detasad,62,8,54,2,0,0,0,0,0,0,6
app.dev.vargus,3,2,1,0,0,0,0,0,0,0,2
app.divya.tracker,347,11,336,5,0,0,0,0,0,0,6
app.dl.gps,367,9,358,3,0,0,0,0,0,0,6
app.dodi.admin,90,12,78,8,0,0,0,0,0,0,4
app.door_trigger,17,2,15,0,0,0,0,0,0,0,2
app.doorminder,41,13,28,8,0,0,0,0,1,0,4
app.doorsvision,115,19,96,6,0,0,0,0,0,0,13
app.driveye,495,20,475,10,0,0,0,0,1,0,9
app.easykar_gps,404,15,389,9,0,0,0,0,0,0,6
app.easysoft.com.trackset,63,8,55,2,0,0,0,0,0,0,6
app.ebikeinfinityrs.com.infinityrs,44,3,41,0,0,0,0,0,0,0,3
app.edesia.edesia,52,7,45,3,0,0,0,0,0,0,4
app.eggoz,131,17,114,8,3,0,0,0,0,0,6
app.entagment,734,11,723,0,0,0,0,0,0,0,11
app.ephoca.com,14,3,11,0,0,0,0,0,0,0,3
app.evee.mobile,822,37,785,20,0,0,0,0,1,0,16
app.express.energy,615,4,611,0,0,0,0,0,0,0,4
app.fdl,118,14,104,8,0,0,0,0,0,0,6
app.fitlink,158,17,141,3,0,0,0,0,0,0,14
app.flash.myapplication,48,19,29,15,0,0,0,0,1,0,3
app.flying_eye_gps,403,15,388,9,0,0,0,0,0,0,6
app.forcardio.doctor,23,5,18,1,0,0,0,0,0,0,4
app.futured.colopgo,35,7,28,4,0,0,0,0,0,0,3
app.gaincity.app_gain_city,61,12,49,8,0,0,0,0,0,0,4
app.game.high.vila,223,105,118,85,0,0,0,0,1,0,19
app.geneticsmartworld.com,234,7,227,0,0,0,0,0,1,0,6
app.geniegps,391,15,376,9,0,0,0,0,0,0,6
app.geo.m2cloud.thermosense,8,3,5,0,0,0,0,0,0,0,3
app.geo.orbit,363,11,352,5,0,0,0,0,0,0,6
app.georadius.amvtrack,98,9,89,4,0,0,0,0,0,0,5
app.georadius.amvtracks,94,9,85,4,0,0,0,0,0,0,5
app.georadius.g5tracker,92,9,83,4,0,0,0,0,0,0,5
app.georadius.genpact,26,4,22,2,0,0,0,0,0,0,2
app.georadius.greenvalleygps,95,16,79,10,0,0,0,0,0,0,6
app.gitt.geekapp,47,4,43,1,0,0,0,0,0,0,3
app.global.orbit.gps,372,7,365,1,0,0,0,0,0,0,6
app.goodlife.pk,60,3,57,0,0,0,0,0,0,0,3
app.goplatform.app,94,8,86,3,0,0,0,0,0,0,5
app.gotrackgps,402,15,387,9,0,0,0,0,0,0,6
app.gps.looker.pro,392,15,377,9,0,0,0,0,0,0,6
app.gpsme,78,19,59,11,0,0,0,0,1,0,7
app.greentravel.gt2,89,9,80,0,0,0,0,0,0,0,9
app.gtec.dow,41,3,38,0,0,0,0,0,0,0,3
app.guardian,391,15,376,9,0,0,0,0,0,0,6
app.gurutraker,384,15,369,9,0,0,0,0,0,0,6
app.havelles_track,408,15,393,9,0,0,0,0,0,0,6
app.haylou.smartwatch,32,15,17,11,0,0,0,0,0,0,4
app.hc.fleet,394,15,379,9,0,0,0,0,0,0,6
app.hipadel.play,578,5,573,0,0,0,0,0,0,0,5
app.hkm.pineHRMandroid,40,2,38,0,0,0,0,0,0,0,2
app.homestash.m,41,10,31,8,0,0,0,0,0,0,2
app.hoofit.customer,84,11,73,5,0,0,0,0,0,0,6
app.hub.wifirouteradminsetting,76,14,62,9,0,0,0,0,1,0,4
app.huntgate.huntgate,667,10,657,1,0,0,0,0,0,0,9
app.hypersonictrack,406,15,391,9,0,0,0,0,0,0,6
app.iclear.track,358,9,349,3,0,0,0,0,0,0,6
app.id_562ef950ed57485190b0727c362b6f94,153,2,151,1,0,0,0,0,0,0,1
app.id_650b63833e7c412c8c2fde3ea30d0197,94,25,69,0,0,0,0,0,0,0,25
app.id_73aa24c94f0a4d06814393f6e7ff3aa9,38,5,33,0,0,0,0,0,0,0,5
app.ifnyas.fmscanner,36,3,33,0,0,0,0,0,0,0,3
app.ij.errigation,3,3,0,0,0,0,0,0,0,0,3
app.impimpi,124,7,117,2,0,0,0,0,0,0,5
app.inkatech.traking.gzc24,273,42,231,19,0,0,0,0,1,0,22
app.inkatech.traking.gzc24Plus,179,30,149,17,0,0,0,0,1,0,12
app.inrange,56,7,49,4,0,0,0,0,0,0,3
app.intelica.intelicalabs_controller,6,4,2,0,0,0,0,0,0,0,4
app.intellesec,395,15,380,9,0,0,0,0,0,0,6
app.invision.radbotreceiver,48,8,40,4,0,0,0,0,0,0,4
app.ionicfirebaseapp.todoproapp,180,14,166,3,0,0,0,0,0,0,11
app.is_my.safestreaming,391,21,370,17,0,0,0,0,1,0,3
app.iwonlex.wetrack,41,9,32,5,0,0,0,0,0,0,4
app.janata.gps,396,15,381,9,0,0,0,0,0,0,6
app.jck_kcj.recorder_jck,61,15,46,11,0,0,0,0,1,0,3
app.jhsoft.solution.usbmanager,5,3,2,0,0,0,0,0,0,0,3
app.just.beat,402,15,387,9,0,0,0,0,0,0,6
app.k3.gps,405,15,390,9,0,0,0,0,0,0,6
app.kaarss.webcam,54,6,48,3,0,0,0,0,0,0,3
app.kaihatsu.scootersavings,48,32,16,27,0,0,0,0,0,0,5
app.kalam.agri.con,100,7,93,3,0,0,0,0,0,0,4
app.kalamautomation.new,469,15,454,9,0,0,0,0,0,0,6
app.kentracker,389,15,374,9,0,0,0,0,0,0,6
app.kidneydiet.kidneyanatomy.kidneyhealth.kidneytracker,31,15,16,11,0,0,0,0,1,0,3
app.kk.motor,386,9,377,3,0,0,0,0,0,0,6
app.kleentime,78,3,75,1,0,0,0,0,0,0,2
app.krish.gps,408,15,393,9,0,0,0,0,0,0,6
app.laiba.gps,90,9,81,4,0,0,0,0,0,0,5
app.lcs.camerablock,2,1,1,0,0,0,0,0,0,0,1
app.leotrack.plus,404,15,389,9,0,0,0,0,0,0,6
app.lg.gps,406,15,391,9,0,0,0,0,0,0,6
app.live.trace.pluse,95,9,86,4,0,0,0,0,0,0,5
app.live_india,383,15,368,9,0,0,0,0,0,0,6
app.locatto,404,15,389,9,0,0,0,0,0,0,6
app.lunasea.lunasea,28,5,23,0,0,0,0,0,0,0,5
app.makerasia.com.droneremote,63,1,62,0,0,0,0,0,0,0,1
app.map.my.raasta,388,7,381,1,0,0,0,0,0,0,6
app.marutigroup.tvcast,367,18,349,13,0,0,0,0,1,0,4
app.maxtrack.gps,370,7,363,1,0,0,0,0,0,0,6
app.mdh.gainvolumenew,62,17,45,11,0,0,0,0,1,0,5
app.mega.tracker,390,7,383,1,0,0,0,0,0,0,6
app.meshsystems.inCloudSetup,78,3,75,0,0,0,0,0,0,0,3
app.microtrack,372,7,365,1,0,0,0,0,0,0,6
app.mirru,14,3,11,0,0,0,0,0,0,0,3
app.mobilescreencast.screenmirroring.casttv,74,23,51,17,0,0,0,0,1,0,5
app.mylexus.lexus.com.mylexus,117,25,92,17,0,0,0,0,0,0,8
app.mytoyota.toyota.com.mytoyota,127,25,102,17,0,0,0,0,0,0,8
app.newmit,366,9,357,3,0,0,0,0,0,0,6
app.newxauto.com,94,9,85,4,0,0,0,0,0,0,5
app.nilakanthaya.mobileprint,69,15,54,11,0,0,0,0,1,0,3
app.niraxx.life,57,3,54,0,0,0,0,0,0,0,3
app.norma.ballistics2019,61,5,56,3,0,0,0,0,0,0,2
app.norona.ab,3,3,0,0,0,0,0,0,0,0,3
app.nutriai,12,3,9,0,0,0,0,0,0,0,3
app.oins.popupcreator,18,3,15,0,0,0,0,0,0,0,3
app.oins.soundinstant_normal,7,2,5,0,0,0,0,0,0,0,2
app.onepointfive,67,13,54,8,0,0,0,0,0,0,5
app.opv,18,10,8,7,0,0,0,0,0,0,3
app.orbitu.orbitu,61,12,49,8,0,0,0,0,0,0,4
app.ottcode.com,38,11,27,8,0,0,0,0,0,0,3
app.oupes.app,284,27,257,13,0,0,0,0,1,2,11
app.oupespower.app,62,6,56,3,0,0,0,0,0,0,3
app.panchip.earpick_vga,4,3,1,0,0,0,0,0,0,0,3
app.panchip.planecontrollercustomed,14,3,11,0,0,0,0,0,0,0,3
app.panchip_weinikang.planecontroller,10,3,7,0,0,0,0,0,0,0,3
app.paridhi.premium.gps,409,15,394,9,0,0,0,0,0,0,6
app.parky,402,15,387,9,0,0,0,0,0,0,6
app.pedometer.stepcounter.caloriecounter,91,24,67,20,0,0,0,0,1,0,3
app.pedometer.stepcounter.health,71,16,55,12,0,0,0,0,1,0,3
app.phonescreenmirroring.dualscreen.mirroring,100,37,63,24,0,0,0,0,1,0,12
app.photoeditor.bodyscanner,127,21,106,11,0,0,0,0,1,0,9
app.pirsig,42,8,34,0,0,0,0,0,0,0,8
app.pirtek.com,176,7,169,0,0,0,0,0,0,0,7
app.pivo.android.live,364,22,342,9,0,0,0,0,0,0,13
app.pivo.android.meet,112,23,89,12,0,0,0,0,0,0,11
app.pivo.android.presenter,349,19,330,8,0,0,0,0,0,0,11
app.pivo.android.studio,366,23,343,9,0,0,0,0,0,0,14
app.player.seehow,104,13,91,6,0,0,0,0,0,0,7
app.popular.incentive,8,4,4,0,0,0,0,0,0,0,4
app.popular.insurance,97,23,74,15,0,0,0,0,1,0,7
app.privacy.techinfo,35,9,26,4,0,0,0,0,1,0,4
app.pro.ingolabs,92,7,85,3,0,0,0,0,0,0,4
app.progenex.progenexmove,75,20,55,6,0,0,0,0,0,0,14
app.qstrack24,411,15,396,9,0,0,0,0,0,0,6
app.rasch,131,10,121,5,0,0,0,0,0,0,5
app.reach.fleet.management,121,14,107,8,0,0,0,0,0,0,6
app.remote.control.forall.tv.ac.settopbox,88,15,73,11,0,0,0,0,1,0,3
app.renac.ray,92,3,89,0,1,0,0,0,0,0,2
app.rivvy.aifitness,125,23,102,12,0,0,0,0,0,0,11
app.road.star,395,15,380,9,0,0,0,0,0,0,6
app.roadmap,390,7,383,1,0,0,0,0,0,0,6
app.rolla.active,46,12,34,4,0,0,0,0,0,0,8
app.rolla.fit,35,4,31,0,0,0,0,0,0,0,4
app.rtrack,471,15,456,9,0,0,0,0,0,0,6
app.salonna,98,10,88,4,0,0,1,0,0,0,5
app.samokato,56,8,48,3,0,0,0,0,0,0,5
app.sarv.track,408,15,393,9,0,0,0,0,0,0,6
app.sarvtrack,418,15,403,9,0,0,0,0,0,0,6
app.savyblepro,1105,11,1094,8,0,0,0,0,0,0,3
app.schoolapp.cfs,47,5,42,0,0,0,0,0,0,0,5
app.scootable.demo,59,12,47,8,0,0,0,0,0,0,4
app.scratchgolf,114,28,86,20,0,0,0,0,1,0,7
app.screen.cast.player,356,19,337,13,0,0,0,0,1,0,5
app.screencast.casttvfor.allsmarttv,66,21,45,16,0,0,0,0,1,0,4
app.screencast.miracast.casting.player,46,16,30,11,0,0,0,0,1,0,4
app.screenmirroring.tv,67,15,52,11,0,0,0,0,1,0,3
app.securewheels.track,90,9,81,4,0,0,0,0,0,0,5
app.serialsound,5,3,2,0,0,0,0,0,0,0,3
app.serversidekick,100,16,84,12,0,0,0,0,1,0,3
app.setfly.track,69,4,65,2,0,0,0,0,0,0,2
app.setscango,413,7,406,0,0,0,0,0,0,0,7
app.shieldprotocol.org,9,3,6,0,0,0,0,0,0,0,3
app.shutdown.screenoff,54,14,40,10,0,0,0,0,1,0,3
app.signaturescent,51,1,50,0,0,0,0,0,0,0,1
app.simple.positional.lite,55,3,52,0,0,0,0,0,0,0,3
app.sit.ismart,131,3,128,0,0,0,0,0,0,0,3
app.skutermobility.skuter,120,6,114,0,0,0,0,0,0,0,6
app.sm.track,370,9,361,3,0,0,0,0,0,0,6
app.smart.cleaner,52,7,45,3,0,0,0,0,0,0,4
app.smartdukapro.online,156,87,69,75,0,0,0,0,1,0,11
app.smarthive.android,270,32,238,16,1,0,0,0,0,0,15
app.smarthomesolutions.garagedoor,47,2,45,0,0,0,0,0,0,0,2
app.smd,4,3,1,0,0,0,0,0,0,0,3
app.smttrack,401,15,386,9,0,0,0,0,0,0,6
app.sn.everything,370,7,363,1,0,0,0,0,0,0,6
app.snowduck.skitracker,59,17,42,10,0,0,0,0,0,0,7
app.soft.screenmirroring.screenconnect.screencast,52,23,29,13,0,0,0,0,1,0,9
app.soft.universal.tv.allremote.remotecontrolforalltv,42,17,25,13,0,0,0,0,1,0,3
app.spinning.com.spinning,89,18,71,8,0,0,0,0,0,0,10
app.staircase.staircase,37,6,31,3,0,0,0,0,0,0,3
app.standata.mobile,644,4,640,1,0,0,0,0,0,0,3
app.stayconnected,49,7,42,3,1,0,0,0,0,0,3
app.sto.asagao,66,2,64,0,0,0,0,0,0,0,2
app.sugu,163,23,140,16,0,0,0,0,0,0,7
app.swipelike,28,13,15,10,0,0,0,0,1,0,2
app.swistrack,403,15,388,9,0,0,0,0,0,0,6
app.synergyautomatics.iotag,51,5,46,2,0,0,0,0,0,0,3
app.tanishka.infotuch,386,9,377,3,0,0,0,0,0,0,6
app.tcamera,89,16,73,8,0,0,0,0,0,0,8
app.tdiary,62,15,47,11,0,0,0,0,1,0,3
app.tecseat.app,54,3,51,0,0,0,0,0,0,0,3
app.temp.wifi.red,147,4,143,1,0,0,0,0,0,0,3
app.timetoremind.mobile,36,4,32,0,0,0,0,0,0,0,4
app.traact.twa,12,3,9,0,0,0,0,0,0,0,3
app.track.boss,413,11,402,5,0,0,0,0,0,0,6
app.track.mate,363,11,352,5,0,0,0,0,0,0,6
app.track.now.new,409,15,394,9,0,0,0,0,0,0,6
app.track4u,394,15,379,9,0,0,0,0,0,0,6
app.trackingmandu.track,95,9,86,4,0,0,0,0,0,0,5
app.trackmyfleet,388,9,379,3,0,0,0,0,0,0,6
app.trackneed.track,69,4,65,2,0,0,0,0,0,0,2
app.trak.infinity.pro,408,15,393,9,0,0,0,0,0,0,6
app.trapme.io,6,3,3,0,0,0,0,0,0,0,3
app.tuki.track.nepal,409,15,394,9,0,0,0,0,0,0,6
app.turnout.production,116,14,102,8,0,0,0,0,0,0,6
app.tvscreenapp.com.screenmirroring,99,64,35,59,0,0,0,0,1,0,4
app.upaay,381,7,374,1,0,0,0,0,0,0,6
app.user.wetty,96,10,86,5,0,0,0,0,0,0,5
app.uwalk.dubai,254,18,236,3,0,0,0,0,0,0,15
app.valcontrolslcp,1,1,0,0,0,0,0,0,0,0,1
app.varend.fleet,395,15,380,9,0,0,0,0,0,0,6
app.velaryon.tracker,389,15,374,9,0,0,0,0,0,0,6
app.veloweather,216,15,201,9,0,0,0,0,0,0,6
app.verger.gps.tracking,389,7,382,1,0,0,0,0,0,0,6
app.vibrator.massager.strong.uvibes,73,25,48,20,0,0,0,0,1,0,4
app.vibrator.massager.ufeel,117,11,106,8,0,0,0,0,0,0,3
app.vlockersupplier.live,130,12,118,8,1,0,0,0,0,0,3
app.vmtrackpro,136,8,128,4,0,0,0,0,0,0,4
app.vnp.tracking,390,7,383,1,0,0,0,0,0,0,6
app.volckensgroup.CEAMSv2,27,5,22,1,0,0,0,0,0,0,4
app.volckensgroup.UPASv2,2,2,0,0,0,0,0,0,0,0,2
app.volume.volumebooster.enhance.speakerbooster.extrabooster,28,16,12,11,0,0,0,0,1,0,4
app.vrtrack,403,15,388,9,0,0,0,0,0,0,6
app.vsr.gps,377,9,368,3,0,0,0,0,0,0,6
app.wakethem.lite,66,15,51,11,0,0,0,0,0,0,4
app.waysafe.pro,383,15,368,9,0,0,0,0,0,0,6
app.web.blue_signal,50,8,42,5,0,0,0,0,0,0,3
app.web.codecraftsman.hydrate_me,39,12,27,0,0,0,0,0,0,0,12
app.web.midipilot,4,3,1,0,0,0,0,0,0,0,3
app.wheresfamily.com.wheresfamily,81,3,78,0,0,0,0,0,0,0,3
app.wimanager.com,55,3,52,0,0,0,0,0,0,0,3
app.wizyemm.eu.companion.test,60,7,53,3,0,0,0,0,0,0,4
app.wizzeyeopen.app,5,3,2,0,0,0,0,0,0,0,3
app.wodx,35,14,21,11,0,0,0,0,1,0,2
app.wpsdumpper,79,55,24,51,0,0,0,0,1,0,3
app.wrp.unitconverter,43,13,30,10,0,0,0,0,1,0,2
app.xtoys.playstore,32,3,29,0,0,0,0,0,0,0,3
app.ytmdesktop.remote,48,3,45,0,0,0,0,0,0,0,3
app.zaicus.android,151,13,138,5,0,0,0,0,0,0,8
app.zamfit,94,17,77,13,0,0,0,0,1,0,3
app.zenia,127,25,102,11,0,0,0,0,0,0,14
app.zeroeyes.com,140,9,131,3,0,0,0,0,0,0,6
app.zoeonyourlaptop.kaceteknologia,100,20,80,17,0,0,0,0,1,0,2
app300cart.awqy,154,73,81,61,0,0,0,0,1,0,11
appappliance.ca.remoteprompter,3,3,0,0,0,0,0,0,0,0,3
appbank.jiotvguide.livecricket.jiotv.tvchannels.freetv,84,16,68,11,0,0,0,0,1,0,4
appbitecollections.screenmirroring,62,16,46,11,0,0,0,0,1,0,4
appbucket.screenmirroring.smasung.lg,25,14,11,10,0,0,0,0,1,0,3
appeiro.pinger,7,2,5,0,0,0,0,0,0,0,2
apphi.bloodsugar,68,19,49,15,0,0,0,0,0,0,4
appinventor.ai_Amalanjula.UP_PI,46,4,42,0,0,0,0,0,0,0,4
appinventor.ai_Enkhbold470.Unaga_robot,49,6,43,0,0,0,0,0,0,0,6
appinventor.ai_FChawala.Colour_picker_New_RGB_2018,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_GonzoFederation.RemoteFS,31,2,29,0,0,0,0,0,0,0,2
appinventor.ai_Ilprof.SPENCER_DEVICES_FREE,50,4,46,0,0,0,0,0,0,0,4
appinventor.ai_Ilprof.SWA0001_V1_2,48,4,44,0,0,0,0,0,0,0,4
appinventor.ai_JZ3dprinting.Overhead4,43,3,40,0,0,0,0,0,0,0,3
appinventor.ai_JoshingBlue.Complete_Part_1,39,2,37,0,0,0,0,0,0,0,2
appinventor.ai_JustinWhite321.pushupcounter,39,2,37,0,0,0,0,0,0,0,2
appinventor.ai_KutluhanAktar.BLE_UV_Smartwatch,46,4,42,0,0,0,0,0,0,0,4
appinventor.ai_KutluhanAktar.Gift_Card,44,4,40,0,0,0,0,0,0,0,4
appinventor.ai_KutluhanAktar.Mobile_Remote_Lamp,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_MAdelSelim.Hekate_spiritbox,47,4,43,0,0,0,0,0,0,0,4
appinventor.ai_MAdelSelim.gbx3_spiritbox,51,4,47,0,0,0,0,0,0,0,4
appinventor.ai_Necon1984.CLBL_2C,132,5,127,1,0,0,0,0,0,0,4
appinventor.ai_NorbertHidas.Send_Message,40,2,38,0,0,0,0,0,0,0,2
appinventor.ai_ProteusDesignsInc.ProteusOrionRemote20,50,3,47,0,0,0,0,0,0,0,3
appinventor.ai_ProteusDesignsInc.ProteusPropRemote_v01,51,3,48,0,0,0,0,0,0,0,3
appinventor.ai_Rafa_lozano_rolon.Robot_Bluetooth,39,2,37,0,0,0,0,0,0,0,2
appinventor.ai_Ramesh_kristen_007.Smart_Home,43,3,40,0,0,0,0,0,0,0,3
appinventor.ai_Rodrigo159951.bluetooth,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_SVCherkass.SmartStairConfV5_ver,44,3,41,0,0,0,0,0,0,0,3
appinventor.ai_VERNON_W_HOUSE.DM32,50,3,47,0,0,0,0,0,0,0,3
appinventor.ai_a0526white.hoem_control,45,2,43,0,0,0,0,0,0,0,2
appinventor.ai_a0922786932.BluetoothTimer,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_a0922786932.SprayTimer,44,4,40,0,0,0,0,0,0,0,4
appinventor.ai_aaronsanche135.PID_POWER,45,3,42,0,0,0,0,0,0,0,3
appinventor.ai_abbas_sadeghian33.Leave_Pet_Alone_V1_0_0,48,4,44,0,0,0,0,0,0,0,4
appinventor.ai_abd_333x2.Relaxing,47,4,43,0,0,0,0,0,0,0,4
appinventor.ai_abitowhit.piACC,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_adam_d_kearney.osTouch,45,3,42,0,0,0,0,0,0,0,3
appinventor.ai_adityadesaig.led_controller,45,4,41,0,0,0,0,0,0,0,4
appinventor.ai_adityakolte72.Bluetooth_controller_v2_6din1,44,3,41,0,0,0,0,0,0,0,3
appinventor.ai_admin.Arduino_CAHCET,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_aggarwalkartik55.Bluetooth,44,4,40,0,0,0,0,0,0,0,4
appinventor.ai_aggellos2001.Pedometer_Sensor,44,4,40,0,0,0,0,0,0,0,4
appinventor.ai_aiyer0132.Medication,49,3,46,0,0,0,0,0,0,0,3
appinventor.ai_akee_pesone.AC003J_2D_APP_2E_V1_9PAD,44,3,41,0,0,0,0,0,0,0,3
appinventor.ai_alcapar1970.Easy_Anchoring,51,4,47,0,0,0,0,0,0,0,4
appinventor.ai_alejandro_flores.ELECTRODOCS,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_alex1134619.BreathingExe,44,4,40,0,0,0,0,0,0,0,4
appinventor.ai_aljazari_robotics.EV3_Oline,65,3,62,0,0,0,0,0,0,0,3
appinventor.ai_aljazari_robotics.kidzobot_iot_master_copy,53,3,50,0,0,0,0,0,0,0,3
appinventor.ai_alrahiman.SchoolBell,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_amir_mtb_sa.Generic_Car_Controller,45,4,41,0,0,0,0,0,0,0,4
appinventor.ai_amitrana3348.speechrecognitionrobot,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_angelod348.SensorClock,65,4,61,0,0,0,0,0,0,0,4
appinventor.ai_anytimeteacher.Water_Level_Ruler_copy,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_apacheta_pl.omega_smartleds_en,42,3,39,0,0,0,0,0,0,0,3
appinventor.ai_apbosh1.SensorTest,45,4,41,0,0,0,0,0,0,0,4
appinventor.ai_appdwarka.Smart_Lock,49,3,46,0,0,0,0,0,0,0,3
appinventor.ai_aptaerlangga567.TIMER,56,3,53,0,0,0,0,0,0,0,3
appinventor.ai_arorahaan31.AlarmClock,43,3,40,0,0,0,0,0,0,0,3
appinventor.ai_arpithavenkatesha.K_APP_rev04N,50,3,47,0,0,0,0,0,0,0,3
appinventor.ai_arunparanjape_shubham.FITNET_FREE,102,7,95,2,0,0,0,0,0,0,5
appinventor.ai_ashishmarch12.Bluetooth_Voice,47,3,44,0,0,0,0,0,0,0,3
appinventor.ai_ashishsoftengineer498.Smart_Home,48,3,45,0,0,0,0,0,0,0,3
appinventor.ai_ashishsoftengineer498.Smart_Light,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_atomgape3.OCMH,85,7,78,0,0,0,0,0,0,0,7
appinventor.ai_atomgape3.OCMVC,93,7,86,0,0,0,0,0,0,0,7
appinventor.ai_atv_control2keyboard.Android_TV_Keyboard,53,4,49,0,0,0,0,0,0,0,4
appinventor.ai_audyanoviamarsya.EMD,44,4,40,0,0,0,0,0,0,0,4
appinventor.ai_avishkaarbox.MBPlay,48,4,44,0,0,0,0,0,0,0,4
appinventor.ai_avtarsingh22269.home_automation,207,59,148,48,0,0,0,0,1,0,10
appinventor.ai_avtarsingh22269.test_terminal,207,59,148,48,0,0,0,0,1,0,10
appinventor.ai_backtotheprops.Flux_Capacitor_controller,64,4,60,0,0,0,0,0,0,0,4
appinventor.ai_baobondev.RobotCar,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_bavenraj08.WeCo,60,5,55,0,0,0,0,0,0,0,5
appinventor.ai_beccy_sykes.indy,41,3,38,0,0,0,0,0,0,0,3
appinventor.ai_benyamindaniel.truckWeightRigidDual_copy,42,3,39,0,0,0,0,0,0,0,3
appinventor.ai_bernkev.Prospect_Spider,44,4,40,0,0,0,0,0,0,0,4
appinventor.ai_bhavesh_ahire.DRSMILE_2_copy_copy,60,4,56,0,0,0,0,0,0,0,4
appinventor.ai_billhosker.Shoeboxspec,48,4,44,0,0,0,0,0,0,0,4
appinventor.ai_blackpressinc.BTCollar,45,4,41,0,0,0,0,0,0,0,4
appinventor.ai_blast24blast.EV3CON,41,3,38,0,0,0,0,0,0,0,3
